timestamp,bead_x,bead_y,bead_z
171.012573,-0.001363,-0.038989,0.132916
171.016724,-0.000805,-0.039615,0.140366
171.020874,-0.001374,-0.042071,0.14057
171.025024,-0.001235,-0.038083,0.134779
171.029175,-0.000536,-0.030183,0.125478
171.033325,-0.000709,-0.021191,0.115269
171.037476,-0.000477,-0.006919,0.10657
171.041748,0.000409,0.00895,0.101543
171.045898,0.001155,0.01992,0.101726
171.050049,0.001092,0.031048,0.105543
171.054199,0.001162,0.039831,0.112056
171.05835,0.00142,0.040761,0.119707
171.0625,0.001463,0.037342,0.127349
171.06665,0.001098,0.034339,0.134235
171.070801,0.000867,0.02591,0.139186
171.075073,0.000668,0.010668,0.140455
171.079224,0.000052,-0.003368,0.13711
171.083374,-0.000504,-0.015119,0.129281
171.087524,-0.000748,-0.0292,0.119602
171.091675,-0.001094,-0.039062,0.11007
171.095825,-0.001467,-0.041462,0.103626
